author,text,date_posted,rating,review_id,bug_detected,feature_request
GrimGurren Mk-7,Hard pay wall.,16-06-2024 19:12,2,2d102d8b-969f-4605-af74-e5f035bfef34,FALSE,FALSE
Michael Rivera,the add lied,02-07-2024 23:03,1,06446cd9-90be-40ea-8c02-abee842083ea,FALSE,FALSE
Obrecht Aron,it's alright.,21-06-2024 09:14,3,72aca377-6e80-497e-9317-a4e322259148,FALSE,FALSE
Sharukh Gouri,vvvv good game,04-07-2024 08:12,5,75046bbf-2857-4af8-9861-328aba11e568,FALSE,FALSE
K F,offer epic characters,27-05-2024 19:43,3,273aaecc-6cae-4271-8ed7-d8efcdd388c9,FALSE,FALSE
Tim Hofstra,fun time killer,22-05-2024 04:11,5,444e01e4-4a89-4437-85ef-520d6dae583a,FALSE,FALSE
Tyler Coleman,better than expected,12-07-2024 00:19,4,d20c5a13-8bea-470b-bb56-c951e9b7803f,FALSE,FALSE
Every Man Delivers,it's aight,12-06-2024 13:31,4,57067cdf-2967-4781-b6dc-bcfb6f7e958b,FALSE,FALSE
Latwan Baker,cool so far,30-05-2024 18:30,5,e8549eb4-ddff-4fbf-9f13-34ab05757905,FALSE,FALSE
SinCrowNice Vxp,nice time killer,26-07-2024 19:13,5,44e1fc79-1026-46a4-a3fb-35213a749252,FALSE,FALSE
jason champagne,good time killer,01-06-2024 20:03,4,970932f2-8697-475d-9619-161bfc2988eb,FALSE,FALSE
Levi Lenoir,Here for the loot,21-06-2024 15:09,4,a2cf8f83-7cce-4a18-a92c-dd1bc8ec3cb6,FALSE,FALSE
Dan Point,its a good time killer,25-06-2024 00:40,4,1b83d486-d20d-4f99-9db6-345a676ed6fe,FALSE,FALSE
adamou abbo,Great time killer,29-06-2024 23:54,5,78ed7a9e-4aaf-4fe4-8fba-88d7d6e7a454,FALSE,FALSE
mdzahid akash,it is Joe's game,10-07-2024 16:14,5,c119701b-0f7d-4578-9e33-73d27872432f,FALSE,FALSE
uri b,pretty good tbh,18-06-2024 21:25,4,3c36b4f3-db23-4127-945c-4c50609a8efd,FALSE,FALSE
MOHD TERMIZI SUBPEI,i dont know,27-05-2024 12:08,3,8fc701ee-f6c9-4a8a-8dc8-d4b26abbb40d,FALSE,FALSE
Jason Barfield,good time killer,31-05-2024 08:45,4,3eda33d5-3b2c-49a1-90f6-5cafc81f8082,FALSE,FALSE
Rajiv Authelsingh,good time killer,28-06-2024 22:28,4,6d01c453-603a-47d4-9d47-fb3d19f9197f,FALSE,FALSE
Christopher Jones,it's chill,24-06-2024 08:10,3,ad9d654a-9346-464f-8f0a-9608a8df3ee9,FALSE,FALSE
Reilly Tommy Jackson,good time killer,28-05-2024 21:29,5,7f270a9a-9b02-490f-a015-5525640670f0,FALSE,FALSE
Angelina White,good time killer,24-05-2024 01:51,1,eda428b6-5129-4751-9227-f2142dd98735,FALSE,FALSE
Dan,ok so far...,14-07-2024 01:04,4,b220b369-a562-4a6d-b536-eb8fd82fd4e7,FALSE,FALSE
KEEN4ATHRASH,pay to win,17-06-2024 04:53,2,e02ddff5-693c-4045-81a0-72051e4d3ef4,FALSE,FALSE
Rahi Abu,pay to win,04-06-2024 20:33,2,47267cf1-3254-4e88-8737-737f4ccefd52,FALSE,FALSE
David Bell,not bad so far,18-06-2024 12:18,3,af82bc11-4fb2-4021-ac53-76d8dca4a1e4,FALSE,FALSE
Austin Stutzman,it's perty good,09-06-2024 18:33,4,7a9d5990-52db-4909-868e-d4d2730cc421,FALSE,FALSE
Timothy Vanic,pretty cool time killer,14-06-2024 11:58,4,8b7b8322-04f8-4bbe-a5ef-c17b675c910c,FALSE,FALSE
Darnell Tartt,It's been ok,07-07-2024 02:14,3,3ad8d147-6b37-4472-b3c5-d526ddb2da0c,FALSE,FALSE
Michael “Taylor” Alongi,GG let's GOoOooOoOO,05-06-2024 11:26,5,00e37b99-eb04-4b25-be66-96ececc9fb74,FALSE,FALSE
Hector,it's the best,22-05-2024 06:56,5,0c690a77-9692-425e-acd5-2247ea87bfce,FALSE,FALSE
EvilAngel709,me no like energy,19-05-2024 01:26,3,5f8639a8-bb4e-429d-9e7c-6cb0d81060ea,FALSE,FALSE
Aivars Plušs,good so far,19-05-2024 21:30,5,94f8ae46-94fc-401f-a029-6e7dc8ecb268,FALSE,FALSE
Kev Medrano,good so far,14-06-2024 10:43,4,bc7d2f75-44f7-4714-8158-2caf6324fdfd,FALSE,FALSE
Ged Wilson,it's alright,30-06-2024 08:48,4,fec7ca95-25dc-4972-aa7d-ddd6377fd33f,FALSE,FALSE
Nzxzs Son,Weapon is ciput,23-05-2024 17:24,1,42ed3df9-aadd-4ee6-8899-1ff02160be24,FALSE,FALSE
pOOp AlOOp,it's subpar,03-07-2024 17:09,2,c2fe89df-0156-4054-a441-26c5adff10b8,FALSE,FALSE
Md Khairol Anuar,I liike it,18-07-2024 11:36,5,511525b7-5b0c-4ac3-95f3-0903b5d5d22b,FALSE,FALSE
Talon Thane,no luffy yet,24-06-2024 03:52,4,065af270-cf5e-46d0-bb7a-5612b71aa427,FALSE,FALSE
Yusni Tanni (Jake Neverland),on the trial,19-05-2024 20:04,3,2718ea56-758e-4714-94f8-da5ef126a71c,FALSE,FALSE
Richard Powell,Good so far,05-06-2024 21:03,4,9253565e-3bfe-4a9a-9bff-3e7e5c98e57b,FALSE,FALSE
David Sanchez,df get jhg,27-05-2024 10:38,5,c599a96c-5967-4b9f-990b-6e0829b36f38,FALSE,FALSE
Aaron King,fun time killer,01-06-2024 03:32,5,f9d22f32-52c0-41b6-aaed-648bdc393241,FALSE,FALSE
Romel Magbanua,give freee gun,01-06-2024 23:49,5,a99850f6-7627-456e-b5e8-2f41455f2855,FALSE,FALSE
Wilson oi,ok come play,11-06-2024 15:40,4,8290c07f-7754-4439-88b3-9e690c8e0799,FALSE,FALSE
Encik Bobok,not bad la,01-06-2024 16:39,5,5eafb689-f6ae-4b18-92ac-15f6ef5489d7,FALSE,FALSE
Phil Scharer,good time killer,22-05-2024 03:52,4,0206f9e9-a0bf-4790-a53f-753818a314bf,FALSE,FALSE
Putumayam Keluarga,game in hebat,28-05-2024 11:24,5,f67d81fd-8752-4d54-ae60-fb86f61abd3c,FALSE,FALSE
Max Powers,it's ok IG,18-05-2024 06:59,3,ccc24f9b-d074-4537-b9bb-84278265c658,FALSE,FALSE
Eugene Atchison,action packed. omm,30-05-2024 22:34,5,957feb7f-7ce8-485a-8a16-67dc85ac8e7c,FALSE,FALSE
James L johnson,it's alight,17-06-2024 06:26,3,f37f708d-a835-49c1-ab2d-fd898bc7ffff,FALSE,FALSE
Jose Garcia,Time killer for sure,17-05-2024 01:03,5,02f7391e-95ab-4fcc-a629-2c7616801916,FALSE,FALSE
Kopimanis@gmail.com Kopimanis@gmail.com,i need summon charater,17-06-2024 14:30,5,2992e42a-b916-4322-8ae4-3270511a565d,FALSE,FALSE
Soh Chee Siong,ok...dis game,29-06-2024 00:59,5,893cf53f-2664-4242-a7e1-45f29e4aa3e3,FALSE,FALSE
Mason Bigham,I'm addicted,13-06-2024 00:31,5,ec577fcb-cc4f-4f12-a0ac-9d64ba625be0,FALSE,FALSE
Chris “Azrealsart” Schmidt,oc ch x dr GJ,17-05-2024 03:53,5,1587ddb7-c896-484a-9bfc-61ab00aed166,FALSE,FALSE
Jacob Twaddle,it is great,26-05-2024 23:37,5,64307f36-4f24-46a4-83e6-870f38bb9651,FALSE,FALSE
dominik tutka,it is good,06-06-2024 21:00,5,a40aaa9b-9064-4a90-93eb-89e463374108,FALSE,FALSE
A A,It's alright,09-06-2024 08:11,5,d72bd5e9-3fbc-4e4d-ad30-1f2a2cc21f47,FALSE,FALSE
yousf abdulla,Bad,11-11-2024 20:32,1,17c637b4-6170-4c4d-bce2-92f6409e1831,FALSE,FALSE
Dennis Smith,Ok,04-11-2024 23:59,5,0aa355d1-8152-4bf4-b7dd-dba12d91b939,FALSE,FALSE
Cheah Zi Hao,不要相信广告那么多，说不充钱可以玩 一进去第一个画面就要人命,01-09-2024 15:03,1,b65000d3-379c-4e84-85e0-ad56ba340bde,FALSE,FALSE
Animesh Rout,"Awesome, Addictive!",03-09-2024 14:31,5,2d2eb4e8-6378-4182-ad4d-0574e5c20f7f,FALSE,FALSE
Omar Alrawi,Fake ads,12-09-2024 03:46,1,8db51557-b01d-48aa-b645-cc13a6088169,FALSE,FALSE
Jordan Carmichael,China game,29-08-2024 11:44,1,8df874fc-5cb7-4f5b-8926-af7653e361ba,FALSE,FALSE
انمار الدليمي,لعبه ممتعه,10-09-2024 22:59,5,62a68dd3-a096-4222-8153-d98810680bd5,FALSE,FALSE
Hasan Yildiz,Nur Werbung kann man gar nicht spielen,17-08-2024 21:19,1,f4cbfa88-5a70-4332-bf17-1c4e77d91093,FALSE,FALSE
Marcos B. Padeiro,Jogo muito divertido!!! Progressão lenta e desafiadora porém sensacional!!,28-08-2024 14:52,5,fbff9f15-a213-4ce0-91f8-887f214028f5,FALSE,FALSE
Anak Jantan,Nice game,21-08-2024 02:19,4,89b20a18-2181-40ac-9765-dd7fb9d4439c,FALSE,FALSE
Istiqamah binti Samsudin,good game,08-08-2024 17:45,4,7019d192-7012-48cf-9af0-1bc2a97dcb69,FALSE,FALSE
Cocoe Cocoe,good game,11-08-2024 09:24,5,bf0877f8-da94-4cba-b5da-2260220a30b6,FALSE,FALSE
Tam Arcturus,非常差勁的客服 完全沒辦法理解很簡單的問題,01-08-2024 20:00,1,d594cbb4-2b11-4dea-815c-6b4e9b17ba9a,FALSE,FALSE
Lee Aun,"Game""yas, ko😲😃🏊‍♀️🏃‍♂️🎾🏸⚾⛹️‍♂️🚴‍♂️.",20-07-2024 17:50,4,0b7c8c1f-84cd-42db-ac1d-84376c561b65,FALSE,FALSE
Chris,awesome game!,11-07-2024 19:33,5,4bf4af1a-39ea-4802-a183-28b2000a061e,FALSE,FALSE
Brent Donovan,awesome game.,21-07-2024 03:05,4,b801add6-52ba-40aa-b350-6d5f0b1c4e2f,FALSE,FALSE
Mathieu-david Pompilio,nice game 😅,17-07-2024 19:26,4,b2073624-bef7-43b2-acba-8b409fa55923,FALSE,FALSE
A Google user,Exceptionally fun!,07-07-2024 19:53,5,82a29157-434e-4b51-896a-6cff617de99b,FALSE,FALSE
Kevin M,awesome game.,10-07-2024 06:00,5,b87abf54-f208-48de-9c97-9de55bba55c5,FALSE,FALSE
Manish Limbu,nice game 👍,13-07-2024 06:34,5,4fb413e0-d8d4-4915-8985-37479a3d4fd3,FALSE,FALSE
Lim Chang hai,not bad,12-07-2024 06:09,3,f18a0a44-1e7a-4965-bf34-eddbd45d4082,FALSE,FALSE
Saurav Agarwal,good game,23-07-2024 16:10,3,2f8b598f-2c24-4686-b6c2-2adf38975ea1,FALSE,FALSE
jan fikri,not bad,24-07-2024 09:48,1,d48d2e77-48ea-4eae-b20a-f1c6cb2039c2,FALSE,FALSE
sergio gamino,good game,23-07-2024 01:56,4,ad4b3911-0a9c-4d0f-a4a7-fa8ba0aa1d8a,FALSE,FALSE
Peter Babauta,fun game,08-07-2024 06:58,4,d21fb945-4750-4310-84ea-f47b0ac325cb,FALSE,FALSE
Markeil Reis,nice game,21-07-2024 21:49,4,3f1efeec-ec15-4b75-b4b3-7d85dfdd040f,FALSE,FALSE
Keira b,pretty fun,08-07-2024 14:15,4,72864d02-3260-455b-8dbc-27c1bc9cbf7e,FALSE,FALSE
duane hairston,good game,11-07-2024 17:32,4,237269f6-e061-467a-9384-8054926f0513,FALSE,FALSE
Jhonson wong,nice game,15-07-2024 08:06,4,46f97eb7-a96d-4b5d-80b2-2abf5c8efa9f,FALSE,FALSE
Henrique B. Sousa,so good,19-07-2024 17:38,4,11e86c07-c087-4a42-80e1-bd5f00f374a4,FALSE,FALSE
Empower Broadcasting Network,cool game,23-07-2024 21:35,4,834feb13-efab-4441-8144-e8d0a4e93c0e,FALSE,FALSE
Brian Holt,Fun game,09-07-2024 23:01,4,41f618b4-805a-4384-8b07-98d9c2fd3566,FALSE,FALSE
Firdaus Mat Yus,nice game..,06-07-2024 16:15,5,a75319fe-0638-410c-8a75-5e53d811de4b,FALSE,FALSE
Megat faris,nice one...,13-07-2024 09:53,5,a21b95fd-e64a-4f0c-b8bc-eb18ebac6944,FALSE,FALSE
Gourab Roy Chowdhury,awsum game.,17-07-2024 14:39,5,53e508a1-6ebc-434b-b1a8-fd3a9796c6bb,FALSE,FALSE
Lingesh lee,nice 👍🙂,07-07-2024 10:35,5,02dfcc70-06e2-4cfa-a1ba-7bf22068715a,FALSE,FALSE
MaIkY Rooy,greet game...,12-07-2024 10:45,5,1c2f9b09-99ed-4e4b-8471-e2f87fd88bdd,FALSE,FALSE
Javed Nasir Khan,good,10-07-2024 06:18,3,0db23d4d-6244-4c1a-aa49-401fc1c1dfa6,FALSE,FALSE
James Grummette,decent,08-07-2024 04:13,3,9032caa5-5caf-4cc0-b038-a9eb6692d0eb,FALSE,FALSE
Combat Killer,good,14-07-2024 02:27,3,86c5384a-d36b-49b9-8964-688bec79390b,FALSE,FALSE
Md Rony,good 👍,29-07-2024 15:44,1,4892a91f-941c-4620-beb0-7d32be0fdb26,FALSE,FALSE
Mohd Rosli Mohd Nor,Superb!!,30-07-2024 01:55,5,36d55dcf-45fd-4d75-a5c5-1ba9e7960ba0,FALSE,FALSE
tre pitts,fun,20-07-2024 18:43,4,5734e261-add6-4673-9274-543d7a603ff2,FALSE,FALSE
Muhammad Ihsan,good,21-07-2024 03:57,4,e4525169-756c-4349-a00e-5467dc8409aa,FALSE,FALSE
PATWARI Saab,good,07-07-2024 10:13,4,811a7c4d-dc5d-4680-a136-676d8940d5ae,FALSE,FALSE
joker joker,nice,20-07-2024 16:00,4,b1844d41-c0b0-4bad-8d22-dc144ab97fc2,FALSE,FALSE
saurabh kaushal,nice,16-07-2024 16:09,4,2992b0f0-a3a0-473a-a8fb-02eb3ded419c,FALSE,FALSE
Henry Nguyen,Good Good,25-07-2024 00:55,4,d087f358-e851-4c0d-b337-1c48dda0f210,FALSE,FALSE
Mat Zan93,nice,18-07-2024 05:29,4,3df23d59-99ac-400a-b8c5-7b775dce1f9e,FALSE,FALSE
Mohammmad Mousa,nice,16-07-2024 00:12,4,fd9de276-2c7a-47ff-b47d-a190614a0cbc,FALSE,FALSE
[surfXL] XL,Nice,09-07-2024 06:54,4,da82eada-94d6-4c1e-a5b9-0c3699a2f2d6,FALSE,FALSE
Anthony Mennella,great,28-07-2024 13:15,4,2b80dfc7-2832-44ff-aac5-5f800c6ca901,FALSE,FALSE
x flashbang,love it 👍,12-07-2024 12:10,4,5d357a2a-193a-4424-880e-bf8e1a546726,FALSE,FALSE
Malem Leishang,nice game,23-07-2024 12:11,5,e00debb6-aac2-4218-96ae-5aae12b59bc6,FALSE,FALSE
B F,easy game,21-07-2024 01:17,5,c7320a48-550b-4fab-bcae-0cdfc8210a85,FALSE,FALSE
Maziana Binti Malek,nice game,29-07-2024 06:05,5,899f0f51-5980-42d2-8349-8158c40a79ce,FALSE,FALSE
Gilly,Good game,13-07-2024 22:58,5,6725a7b4-6128-43b5-bec3-4bb23b8544fc,FALSE,FALSE
s king,good game,26-07-2024 11:13,5,c5f23814-2288-4959-8002-222c7ae3acff,FALSE,FALSE
Nurpaisa Ismail,nice game,29-07-2024 07:35,5,ad03264a-bb3d-4d96-892a-60325cdd91c8,FALSE,FALSE
mussadiq zolkaplie,nice game,16-07-2024 16:42,5,268e3598-393d-41ff-b60c-4807bb19b611,FALSE,FALSE
Freemen Yew,fun game,19-07-2024 12:36,5,f83335db-8b78-455c-95c7-883ccc1dc2a3,FALSE,FALSE
Snaido Davis,good game,17-07-2024 20:52,5,3b7183dc-ce6d-4e6b-8e8f-fe208bc762bc,FALSE,FALSE
Rhyssie Prest,Good game,21-07-2024 11:28,5,159592d6-4a5b-4213-bc0b-ff969d5067e6,FALSE,FALSE
Iqbal Afiq,nice game,18-07-2024 08:41,5,627947bd-3eb1-4ae7-af70-58779c5c5db6,FALSE,FALSE
Sahar Obeng,nice game,27-07-2024 07:39,5,6589a09f-039f-437c-a2bf-7d72065b77f7,FALSE,FALSE
Emiya啊斌,Good game,23-07-2024 14:56,5,5892087d-d7a8-47f5-ab35-48c9ae403a9d,FALSE,FALSE
Apiz Alexander,Amazing games,22-07-2024 18:26,5,c976cf4f-848c-4232-b5bb-3081aa2f26e3,FALSE,FALSE
Nasrol Nasrol,Nice game,23-07-2024 08:43,5,0bf19e03-8cc8-49a4-ab38-15250d7acffb,FALSE,FALSE
Jeremiah Walker,Great Game,15-07-2024 14:31,5,efd32509-b363-462e-a8a1-2aa36b9687d8,FALSE,FALSE
guy parrott,fun game,12-07-2024 19:10,5,658c6faa-e270-49fe-9f04-23d3bb0138c2,FALSE,FALSE
Nathaniel Viduya,fun game,12-07-2024 00:11,5,41790a52-2227-4902-b693-870566e7beca,FALSE,FALSE
Vinod Makwana,nice game,29-07-2024 15:01,5,5aab0f32-3412-4320-844e-005b78024042,FALSE,FALSE
otzXking,pretty good,15-07-2024 06:30,5,e04c2421-ff4e-40a7-abd9-f0f202f2a52e,FALSE,FALSE
Jamison Alexander,great game,16-07-2024 22:11,5,7deef396-d596-450a-b651-32c027231d63,FALSE,FALSE
Aditya Singh,best experience,24-07-2024 11:42,5,5ff360b4-7ff6-4d3b-b496-f9ba8549647d,FALSE,FALSE
Dahlberg97,good game,18-07-2024 23:27,5,46748c04-4ed5-4d3e-9952-84c9b7b10512,FALSE,FALSE
Bryan Luttrell,fun game,19-07-2024 06:18,5,6ea7124c-4619-4be0-8ea5-31d4bb26af40,FALSE,FALSE
Nuh Yamin,nice game,20-07-2024 04:43,5,80a9f703-4913-4f6f-9e0a-7c8bd75d7db5,FALSE,FALSE
Vicente Ruiz,good game,28-07-2024 00:25,5,eca9fe59-d340-489f-beab-1afbbbecfe13,FALSE,FALSE
Deepak Dasharathe,best game,27-07-2024 06:18,5,0c366588-b980-413b-b6af-d86264ea1f94,FALSE,FALSE
Caleb Everman,AMAZING GAME,08-07-2024 01:12,5,12310e7f-484c-4f35-9ee4-00f105f9f749,FALSE,FALSE
Mavzer0,P fun,22-07-2024 00:24,5,d66a2994-3b22-4b41-b17a-993f96783710,FALSE,FALSE
Mohammed Shtewi,good game,09-07-2024 01:56,5,f56905bf-97f3-4c29-8333-493a6f46daf0,FALSE,FALSE
K JAISURYA,excellent game,21-07-2024 18:00,5,55e503b6-5ceb-4c7f-a33c-3f0023e0a985,FALSE,FALSE
vibhay keshe,Nice game,19-07-2024 11:35,5,1a77d98b-1d92-4f3c-b783-aa99f2c95c1e,FALSE,FALSE
Animesh ghosh,nice game,07-07-2024 11:28,5,c37c9c88-f9a8-413d-beb2-a4a45fc76a81,FALSE,FALSE
Martyn Farrow,very addictive,17-07-2024 16:06,5,e34c8d65-5322-410c-bb6d-b0cff7171f66,FALSE,FALSE
Sam Bishop,Great game,11-07-2024 21:47,5,e0dd36a8-3dd0-4f87-bd11-4750fdae7ee7,FALSE,FALSE
Billy Chong,great game,20-07-2024 06:47,5,036dc891-3e28-4bb1-a31a-3c305843bbc4,FALSE,FALSE
Nik Azwan Mustapha,nice game,08-07-2024 11:56,5,656775a6-64cf-4573-88c6-59c049203868,FALSE,FALSE
Ezzul Najmuddin,Great game,14-07-2024 16:09,5,31f01a0d-bd0f-42aa-ac65-7380806f307d,FALSE,FALSE
Charl Kruger,Very good,16-07-2024 20:50,5,3845e1ea-7c0b-4f13-821f-6197fa719e9f,FALSE,FALSE
Hovan juan,nice game,23-07-2024 10:14,5,9373e1fa-e8a0-4c36-a600-1967dc009a6e,FALSE,FALSE
Dave Buck,fun game,16-07-2024 18:09,5,6f0bddf2-70bc-41af-bbb6-52e63a2ba4fb,FALSE,FALSE
Manuel Renteria,great game,22-07-2024 01:51,5,f3d1cad2-93d3-4f29-99c2-717e56566b4b,FALSE,FALSE
Semoga Kamarul Murah Rezeki Amin,not bad,23-07-2024 06:41,5,26ca6328-97ae-4086-af7a-e35fc8760525,FALSE,FALSE
Lee Downs,great stuff,15-07-2024 21:42,5,e2ba47e0-1e6f-473f-af00-99e60393c85d,FALSE,FALSE
belal alamoudi,fun game,21-07-2024 12:36,5,ede1b26d-1376-4a27-91c2-bb5fe5846569,FALSE,FALSE
shazlin Zulkifli99,Good game,24-07-2024 02:53,5,6f95f4fb-ebb9-453c-ba92-6d3a197f0268,FALSE,FALSE
firdaus elias,best game,10-07-2024 15:09,5,416df05a-831e-4a6a-9051-b3a24d871be1,FALSE,FALSE
Артём Маркаров,very addictive,21-07-2024 10:01,5,17c31981-3f7d-41a6-9898-124e5f39c7e6,FALSE,FALSE
Perlas Agravante,nice game,10-07-2024 13:53,5,40300525-2397-4c96-8393-1c8dacdba207,FALSE,FALSE
Alisa Taber,pretty fun,13-07-2024 12:12,5,e345dc5d-773a-47e5-99fa-147ba905cf48,FALSE,FALSE
spec,Good game,26-07-2024 07:24,5,a5bf20ed-0a01-477d-8bb8-24d23c9ce18f,FALSE,FALSE
jui oni,cool...,10-07-2024 07:54,4,e0e62276-a54d-4a84-b66c-b8367829d64a,FALSE,FALSE
Isz eBlaze,👍 awesome,25-07-2024 17:18,5,093025cf-06a2-4ad2-a3dd-94ebc19eee67,FALSE,FALSE
Super Sweeps,it's fun,26-07-2024 01:24,5,f37c6b75-07ea-4a6b-95ba-3c3525833446,FALSE,FALSE
jacob gridley,it's fun,12-07-2024 18:25,5,5090120e-7ede-41f0-af17-2b9efc943482,FALSE,FALSE
Daniel Turnbull,Good 👍,11-07-2024 23:23,5,fea366b8-f863-4c21-8cef-5b92a97a1e45,FALSE,FALSE
Phantom XR GAMING,Awesome...,19-07-2024 14:25,5,4e38790d-187b-435c-a942-53d4f38cc4b5,FALSE,FALSE
zulfadli mustakin,Nice,22-07-2024 23:56,5,87856d47-de83-4a7c-8d5a-f1268562e4d8,FALSE,FALSE
Cornell Hill,Lit,10-07-2024 07:41,5,490ca016-8446-4fe1-a813-544152217b9b,FALSE,FALSE
rendoff gaming,good,26-07-2024 21:04,5,883cc245-2c44-41f9-ad24-f7d1287d2725,FALSE,FALSE
om1st0,great,24-07-2024 16:23,5,d24b9c2d-2e3a-4478-96b0-c1d674fb071c,FALSE,FALSE
Hui Yi Xian,Good,21-07-2024 16:38,5,31597009-b360-4844-a363-2852d7f994e0,FALSE,FALSE
Mr.Perfect Gaming,good,12-07-2024 15:48,5,713a45fd-0933-4d20-b1a5-20862fb80261,FALSE,FALSE
DarkKing 2,good,26-07-2024 09:16,5,78c73808-d02c-478d-8d49-3ad08d7c37a0,FALSE,FALSE
Robert White,great,09-07-2024 07:21,5,f408579e-4697-427b-a4a7-2f81fdd0ad4c,FALSE,FALSE
vasu reddy,good,07-07-2024 09:50,5,c07efd75-b7ff-49cf-8e74-9d932ba67ca8,FALSE,FALSE
Emmanuel Nuño,Great,26-07-2024 03:57,5,35c5743f-6823-4ac7-97ef-2501bd453364,FALSE,FALSE
Ahmad Fahmi Hairal Nuar,good,25-07-2024 16:12,5,4594e4f7-9341-4222-a249-ec808800237a,FALSE,FALSE
mdsyah ulat,Great,12-07-2024 17:55,5,8c3aa683-2c7d-498e-a1df-1f8f91fe08d5,FALSE,FALSE
Pravinder Mahto,nice,16-07-2024 17:28,5,9d8996e3-a17e-4f02-a1ff-0c93283bff64,FALSE,FALSE
ミクダッドmohd,nice,17-07-2024 18:55,5,4f2d7789-bb44-4287-8463-7847bb422520,FALSE,FALSE
Micah Mass,great,15-07-2024 04:25,5,3572e544-a964-42af-bfc3-62d2616691bd,FALSE,FALSE
nika gasitashvili,fun,17-07-2024 12:59,5,0abe5e43-61e8-4ee2-a21d-8f52dd748d73,FALSE,FALSE
Jon F,great,19-07-2024 20:41,5,322751dd-71f2-476f-9732-4f25e6cbb0ca,FALSE,FALSE
Jatin Kamboj,nice,15-07-2024 06:41,5,73283138-c6c5-4b14-9e54-8c54eb05858b,FALSE,FALSE
Alvin Lee,goood,25-07-2024 20:58,5,1881eaaf-2743-4643-b585-53eb94edaa7f,FALSE,FALSE
Yashraj Trivedi,nice,16-07-2024 13:34,5,75c4cdc1-f33b-475b-8b46-aa9a9dd080e0,FALSE,FALSE
Yousif Yousif,good,21-07-2024 09:10,5,05c568d7-1fa4-4f89-8327-46fc09966980,FALSE,FALSE
You Think You Know Music,good,11-07-2024 07:10,5,518b9789-d0ff-4a4a-bee8-b4a28a752b75,FALSE,FALSE
Richard Brisbane,nice,24-07-2024 22:04,5,8d7fe146-139f-43fc-b848-104fee8214ee,FALSE,FALSE
Simar Khanna,Great,24-07-2024 18:02,5,4f2f73f5-7cd9-4d91-b6d3-01b0316a1641,FALSE,FALSE
Hitler Chacha,love,17-07-2024 05:02,5,6cc8967b-e9c0-451b-893b-9d8cd294630e,FALSE,FALSE
Joseph Brungs,great,13-07-2024 04:14,5,fd70218b-101e-42c6-8ab5-cc2893e51bfc,FALSE,FALSE
Andres Ortega,great,13-07-2024 05:11,5,0c8e5599-c319-4587-b227-ab7c30ba3afa,FALSE,FALSE
ahmed Riyadh,good,15-07-2024 15:15,5,85035297-ffc0-469b-9d43-d758c630a3b8,FALSE,FALSE
Andy Pak,good,21-07-2024 09:56,5,4198d9ed-6cff-4af0-a981-6edd133b3b8e,FALSE,FALSE
itsAbe,good,17-07-2024 18:35,5,3a4e7b18-ff59-4867-958b-517658e8a443,FALSE,FALSE
ghostviper Gaming 11703,fun,26-07-2024 17:26,5,31d1c348-7285-455f-adb6-6e840b05a7ff,FALSE,FALSE
Nick Lilar,best,16-07-2024 03:19,5,50bba718-9046-4389-86e1-859a4e6aafea,FALSE,FALSE
Kaco Wan Kawami,nice,18-07-2024 04:06,5,8d9d9dbe-9fd4-4834-be9e-3e44339cdfbc,FALSE,FALSE
Darryn Moodley,Enjoyable,09-07-2024 16:44,5,6cf5617b-0ac2-4fa7-90b5-a2c904a4fbc6,FALSE,FALSE
Sam,good,09-07-2024 05:45,5,5bba7d0b-30a5-489f-8d8e-a684686b1fd6,FALSE,FALSE
Saif Kazi,good,14-07-2024 14:29,5,0921a72c-9118-4a83-bd55-6c99941e073d,FALSE,FALSE
Zikri Hidayat,love it,17-07-2024 08:38,5,d46bb65e-b719-416e-843b-fcf68c8642b6,FALSE,FALSE
Ahcen Pato,good,28-07-2024 05:17,5,a2c13209-d4e0-4a8d-a686-2877a9997bcd,FALSE,FALSE
滴螺絲,good,25-07-2024 08:20,5,e18d488d-de28-428b-a695-a75fb2304a41,FALSE,FALSE
common sense,nice...,08-07-2024 23:46,5,fdc73159-3bad-4143-9635-3f9c067ecc3b,FALSE,FALSE
Ramanpreet Singh,laggy,18-07-2024 17:26,3,d8978752-d994-47d9-a39d-51a2caebc4f8,FALSE,FALSE
Bradley Stallard,repetitive,15-07-2024 04:22,3,2bb88870-c6db-4c9a-8d11-0ee72cc60d9b,FALSE,FALSE
Gustaw Drazewski,it's ok.,12-07-2024 08:46,3,1d50c61a-5c81-45e6-b438-451bc471b085,FALSE,FALSE
Keith Tee,Slow,14-07-2024 19:33,5,0e730826-0dd4-4cb3-84ff-148f6099c8b5,FALSE,FALSE
matt ammirati,it's okay,08-07-2024 04:51,3,78655436-66fd-4cd1-9cbb-b10838e2aa6e,FALSE,FALSE
Light Moon,나쁘지않아요,14-07-2024 10:24,4,d1df831f-c343-4072-b44b-973597f11461,FALSE,FALSE
Arthur Dudka,just ehhhh,27-07-2024 01:50,1,b4d1f931-24e5-4252-939c-4c5ee095eccc,FALSE,FALSE
ahmad zaki,idk,20-07-2024 08:23,4,706d63bb-2da1-40bd-8b66-df5c4d72cec1,FALSE,FALSE
karrar haider,Wow,14-07-2024 21:45,4,bb64f79a-2245-4e58-b9f6-80d767279c0d,FALSE,FALSE
